Academic Year,RCDT,District Name,District City,% of Kindergartners Rated on Required 14 Measures,"In
0
Developmental Areas","In
1
Developmental Area","In
2
Developmental Areas","In
All 3
Developmental Areas",Social and Emotional Development,Language and Literacy Development
2018,05016039002,Wilmette SD 39,Wilmette,0.97786,0.467925,0.113208,0.124528,0.29434,0.407547,0.445283
2018,56099209U26,Wilmington CUSD 209U,Wilmington,0.986301,0.0694444,0.111111,0.277778,0.541667,0.861111,0.791667
2018,01086001026,Winchester CUSD 1,Winchester,1,0.133333,0.166667,0.266667,0.433333,0.866667,0.7
2018,11087001026,Windsor CUSD 1,Windsor,0.923077,0.444444,0.111111,0.111111,0.333333,0.527778,0.472222
2018,19022034002,Winfield SD 34,Winfield,1,0.25,0.03125,0.40625,0.3125,0.75,0.71875
2018,04101323026,Winnebago CUSD 323,Winnebago,0.988506,0.116279,0.0813953,0.197674,0.604651,0.825581,0.837209
2018,05016036002,Winnetka SD 36,Winnetka,0.985401,0.111111,0.118519,0.266667,0.503704,0.859259,0.762963
2018,34049001002,Winthrop Harbor SD 1,Winthrop Harbor,0.95122,0.410256,0.179487,0.153846,0.25641,0.564103,0.410256
2018,19022007002,Wood Dale SD 7,Wood Dale,0.904255,0.541176,0.270588,0.0941176,0.0941176,0.458824,0.176471
2018,41057015003,Wood River-Hartford ESD 15,Wood River,0.949367,0.333333,0.213333,0.213333,0.24,0.52,0.493333
2018,34049050004,Woodland CCSD 50,Gurnee,0.959184,0.565957,0.191489,0.134043,0.108511,0.351064,0.270213
2018,17053005026,Woodland CUSD 5,Streator,0.882353,0.366667,0.0666667,0.5,0.0666667,0.633333,0.566667
2018,13041209027,Woodlawn Unit School District 209,Woodlawn,1,0.416667,0.0833333,0.0833333,0.416667,0.541667,0.5
2018,19022068002,Woodridge SD 68,Woodridge,0.988024,0.345455,0.172727,0.239394,0.242424,0.590909,0.49697
,44063200026,Woodstock CUSD 200,Woodstock,0.931694,0.354839,0.231672,0.199413,0.214076,0.592375,0.428152
,7016127002,Worth SD 127,Worth,0.98,0.285714,0.164835,0.0659341,0.48,0.692308,0.538462
,24047115026,Yorkville CUSD 115,Yorkville,0.96875,0.473118,0.172043,0.166667,0.188172,0.38172,0.395161
,21028188026,Zeigler-Royalton CUSD 188,Zeigler,0.95,0.789474,0.131579,0.0789474,0,0.210526,0.0263158
,34049006002,Zion ESD 6,Zion,0.956863,0.631148,0.168033,0.102459,0.0983607,0.32377,0.217213
